epoch,accuracy,loss
0,0.23983928561210632,1.849150538444519
1,0.2538241446018219,1.836082935333252
2,0.26809820532798767,1.8215616941452026
3,0.28359103202819824,1.799556016921997
4,0.29979652166366577,1.7731739282608032
5,0.3114264905452728,1.747379183769226
6,0.3234075903892517,1.7204935550689697
7,0.3357708752155304,1.6949383020401
8,0.3479585647583008,1.6674147844314575
9,0.36197441816329956,1.6365611553192139
