epoch,accuracy,loss
0,0.24084115028381348,1.8478530645370483
1,0.25211992859840393,1.8384244441986084
2,0.2649376690387726,1.8286982774734497
3,0.2765572965145111,1.8161159753799438
4,0.2871233820915222,1.7979938983917236
5,0.30013737082481384,1.7785375118255615
6,0.3107447922229767,1.7585705518722534
7,0.3201541006565094,1.7408661842346191
8,0.32765263319015503,1.7247854471206665
9,0.3346140682697296,1.7102904319763184
